,Name,Session Number,Person Number,Start Frame,label
931,06_3,06,3,5768,1
932,06_3,06,3,5857,1
933,06_3,06,3,6451,1
934,06_3,06,3,6888,1
935,06_3,06,3,6943,1
936,06_3,06,3,7141,1
937,06_3,06,3,7342,1
938,06_3,06,3,8156,1
939,06_3,06,3,8592,1
940,06_3,06,3,9005,1
941,06_3,06,3,9065,1
942,06_3,06,3,9801,1
943,06_3,06,3,10084,1
944,06_3,06,3,10196,1
945,06_3,06,3,10408,1
946,06_3,06,3,10927,1
947,06_3,06,3,11172,1
948,06_3,06,3,11608,1
949,06_3,06,3,11843,1
950,06_3,06,3,11964,1
951,06_3,06,3,12460,1
952,06_3,06,3,13229,1
953,06_3,06,3,14000,1
954,06_3,06,3,14271,1
955,06_3,06,3,14562,1
956,06_3,06,3,15164,1
957,06_3,06,3,15362,1
958,06_3,06,3,16385,1
959,06_3,06,3,17118,1
960,06_3,06,3,17453,1
961,06_3,06,3,17710,1
962,06_3,06,3,19713,1
963,06_3,06,3,19777,1
964,06_3,06,3,20161,1
965,06_3,06,3,20457,1
966,06_3,06,3,20823,1
967,06_3,06,3,22381,1
968,06_3,06,3,22574,1
969,06_3,06,3,22836,1
970,06_3,06,3,23338,1
971,06_3,06,3,23693,1
972,06_3,06,3,23828,1
973,06_3,06,3,25552,1
974,06_3,06,3,26019,1
975,06_3,06,3,26082,1
976,06_3,06,3,26802,1
977,06_3,06,3,27023,1
978,06_3,06,3,28714,1
979,06_3,06,3,43472,1
980,06_3,06,3,43813,1
981,06_3,06,3,44566,1
982,06_3,06,3,45037,1
983,06_3,06,3,45378,1
984,06_3,06,3,45919,1
985,06_3,06,3,46181,1
986,06_3,06,3,46380,1
987,07_1,07,1,1218,1
988,07_1,07,1,3289,1
989,07_1,07,1,4244,1
990,07_1,07,1,6107,1
991,07_1,07,1,6821,1
992,07_1,07,1,9088,1
993,07_1,07,1,10119,1
994,07_1,07,1,12114,1
995,07_1,07,1,14321,1
996,07_1,07,1,14506,1
997,07_1,07,1,18397,1
998,07_1,07,1,22336,1
999,07_1,07,1,24067,1
1000,07_1,07,1,24876,1
1001,07_1,07,1,25056,1
1002,07_1,07,1,26736,1
1003,07_1,07,1,28113,1
1004,07_1,07,1,29519,1
1005,07_1,07,1,30161,1
1006,07_1,07,1,31170,1
1007,07_1,07,1,33970,1
1008,07_1,07,1,37298,1
1009,07_1,07,1,38859,1
1010,07_1,07,1,41047,1
1011,07_1,07,1,41453,1
1012,07_1,07,1,42951,1
1013,07_1,07,1,44228,1
1014,07_1,07,1,44814,1
1015,07_1,07,1,45934,1
1016,07_1,07,1,46879,1
1017,07_1,07,1,48076,1
1018,07_1,07,1,48529,1
1019,07_1,07,1,49908,1
1020,07_1,07,1,50634,1
1021,07_1,07,1,52985,1
1022,07_2,07,2,2929,1
1023,07_2,07,2,3462,1
1024,07_2,07,2,4258,1
1025,07_2,07,2,4931,1
1026,07_2,07,2,5806,1
1027,07_2,07,2,6395,1
1028,07_2,07,2,7045,1
1029,07_2,07,2,7545,1
1030,07_2,07,2,8712,1
1031,07_2,07,2,9639,1
1032,07_2,07,2,10163,1
1033,07_2,07,2,12128,1
1034,07_2,07,2,12715,1
1035,07_2,07,2,13789,1
1036,07_2,07,2,14435,1
1037,07_2,07,2,14857,1
1038,07_2,07,2,16058,1
1039,07_2,07,2,16613,1
1040,07_2,07,2,17156,1
1041,07_2,07,2,17920,1
1042,07_2,07,2,18590,1
1043,07_2,07,2,18934,1
1044,07_2,07,2,21857,1
1045,07_2,07,2,22873,1
1046,07_2,07,2,24741,1
1047,07_2,07,2,25194,1
1048,07_2,07,2,28421,1
1049,07_2,07,2,29121,1
1050,07_2,07,2,29571,1
1051,07_2,07,2,30282,1
1052,07_2,07,2,30951,1
1053,07_2,07,2,32309,1
1054,07_3,07,3,575,1
1055,07_3,07,3,1929,1
1056,07_3,07,3,2298,1
1057,07_3,07,3,2483,1
1058,07_3,07,3,3306,1
1059,07_3,07,3,4091,1
1060,07_3,07,3,4160,1
1061,07_3,07,3,5229,1
1062,07_3,07,3,6715,1
1063,07_3,07,3,7359,1
1064,07_3,07,3,8322,1
1065,07_3,07,3,8746,1
1066,07_3,07,3,9623,1
1067,07_3,07,3,10972,1
1068,07_3,07,3,11518,1
1069,07_3,07,3,13370,1
1070,07_3,07,3,13753,1
1071,07_3,07,3,15055,1
1072,07_3,07,3,15437,1
1073,07_3,07,3,15747,1
1074,07_3,07,3,16034,1
1075,07_3,07,3,18230,1
1076,07_3,07,3,19480,1
1077,07_3,07,3,20376,1
1078,07_3,07,3,22153,1
1079,07_3,07,3,23032,1
1080,07_3,07,3,23717,1
1081,07_3,07,3,23885,1
1082,07_3,07,3,24151,1
1083,08_1,08,1,1171,1
1084,08_1,08,1,1652,1
1085,08_1,08,1,1935,1
1086,08_1,08,1,2841,1
1087,08_1,08,1,3023,1
1088,08_1,08,1,3466,1
1089,08_1,08,1,4318,1
1090,08_1,08,1,6145,1
1091,08_1,08,1,6265,1
1092,08_1,08,1,6799,1
1093,08_1,08,1,7408,1
1094,08_1,08,1,8790,1
1095,08_1,08,1,9756,1
1096,08_1,08,1,9903,1
1097,08_1,08,1,11289,1
1098,08_1,08,1,11405,1
1099,08_1,08,1,12237,1
1100,08_1,08,1,12948,1
1101,08_1,08,1,14294,1
1102,08_1,08,1,15779,1
1103,08_1,08,1,15997,1
1104,08_1,08,1,17403,1
1105,08_1,08,1,17924,1
1106,08_1,08,1,18388,1
1107,08_1,08,1,19755,1
1108,08_1,08,1,19891,1
1109,08_1,08,1,20865,1
1110,08_1,08,1,21037,1
1111,08_1,08,1,22355,1
1112,08_1,08,1,22607,1
1113,08_1,08,1,24693,1
1114,08_1,08,1,25854,1
1115,08_1,08,1,25999,1
1116,08_1,08,1,26902,1
1117,08_1,08,1,27038,1
1118,08_1,08,1,27779,1
1119,08_1,08,1,28657,1
1120,08_1,08,1,29193,1
1121,08_1,08,1,29476,1
1122,08_1,08,1,31242,1
1123,08_1,08,1,31545,1
1124,08_1,08,1,32386,1
1125,08_1,08,1,33306,1
1126,08_1,08,1,34033,1
1127,08_1,08,1,34152,1
1128,08_1,08,1,35726,1
1129,08_1,08,1,36037,1
1130,08_1,08,1,36226,1
1131,08_1,08,1,37740,1
1132,08_1,08,1,38312,1
1133,08_1,08,1,38512,1
1134,08_1,08,1,39538,1
1135,08_1,08,1,39815,1
1136,08_1,08,1,41222,1
1137,08_1,08,1,42057,1
1138,08_1,08,1,44026,1
1139,08_1,08,1,44352,1
1140,08_1,08,1,45373,1
1141,08_1,08,1,46427,1
1142,08_1,08,1,46800,1
1143,08_1,08,1,46903,1
1144,08_1,08,1,47195,1
1145,08_1,08,1,52064,1
1146,08_1,08,1,53100,1
1147,08_1,08,1,53366,1
1148,08_1,08,1,56222,1
1149,08_1,08,1,56629,1
1150,08_1,08,1,56903,1
1151,08_1,08,1,57433,1
1152,08_1,08,1,58247,1
1153,08_1,08,1,59106,1
1154,08_1,08,1,65521,1
1155,08_1,08,1,67122,1
1156,08_1,08,1,68139,1
1157,08_1,08,1,68409,1
1158,08_1,08,1,68663,1
1159,08_1,08,1,68818,1
1160,08_1,08,1,69019,1
1161,08_1,08,1,69418,1
1162,08_1,08,1,69771,1
1163,08_1,08,1,71830,1
1164,08_1,08,1,71981,1
1165,08_1,08,1,72494,1
1166,08_1,08,1,74695,1
1167,08_1,08,1,75207,1
1168,08_1,08,1,78967,1
1169,08_1,08,1,80795,1
1170,08_1,08,1,81200,1
1171,08_1,08,1,81919,1
1172,08_1,08,1,82475,1
1173,08_1,08,1,83643,1
1174,08_2,08,2,-35,1
1175,08_2,08,2,216,1
1176,08_2,08,2,334,1
1177,08_2,08,2,491,1
1178,08_2,08,2,765,1
1179,08_2,08,2,1120,1
1180,08_2,08,2,1246,1
1181,08_2,08,2,36833,1
1182,08_2,08,2,37169,1
1183,08_2,08,2,37790,1
1184,08_2,08,2,39049,1
1185,08_2,08,2,40326,1
1186,08_2,08,2,40579,1
1187,08_2,08,2,42036,1
1188,08_2,08,2,42273,1
1189,08_2,08,2,42508,1
1190,08_2,08,2,42658,1
1191,08_2,08,2,42740,1
1192,08_2,08,2,42837,1
1193,08_2,08,2,42988,1
1194,08_2,08,2,50365,1
1195,08_2,08,2,55099,1
1196,08_2,08,2,55435,1
1197,08_2,08,2,58076,1
1198,08_2,08,2,59027,1
1199,08_2,08,2,59380,1
1200,08_2,08,2,59679,1
1201,08_2,08,2,63530,1
1202,08_3,08,3,509,1
1203,08_3,08,3,1110,1
1204,08_3,08,3,2479,1
1205,08_3,08,3,3619,1
1206,08_3,08,3,4401,1
1207,08_3,08,3,4852,1
1208,08_3,08,3,5936,1
1209,08_3,08,3,6700,1
1210,08_3,08,3,7491,1
1211,08_3,08,3,8146,1
1212,08_3,08,3,8501,1
1213,08_3,08,3,9611,1
1214,08_3,08,3,9968,1
1215,08_3,08,3,10604,1
1216,08_3,08,3,11074,1
1217,08_3,08,3,12123,1
1218,08_3,08,3,12510,1
1219,08_3,08,3,13673,1
1220,08_3,08,3,15376,1
1221,08_3,08,3,15942,1
1222,08_3,08,3,16957,1
1223,08_3,08,3,17873,1
1224,08_3,08,3,18213,1
1225,08_3,08,3,19781,1
1226,08_3,08,3,20683,1
1227,08_3,08,3,22243,1
1228,08_3,08,3,23354,1
1229,08_3,08,3,25350,1
1230,08_3,08,3,26055,1
1231,08_3,08,3,27864,1
1232,08_3,08,3,29475,1
1233,08_3,08,3,31634,1
1234,08_3,08,3,32136,1
1235,08_3,08,3,32776,1
1236,08_3,08,3,33878,1
1237,08_3,08,3,35724,1
1238,08_3,08,3,37487,1
1239,08_3,08,3,39138,1
1240,08_3,08,3,44950,1
1241,08_3,08,3,48476,1
1242,08_3,08,3,57298,1
1243,08_3,08,3,58305,1
1244,08_3,08,3,62282,1
1245,08_3,08,3,66372,1
1246,08_3,08,3,68923,1
1247,08_3,08,3,70361,1
1248,08_3,08,3,73055,1
1249,08_3,08,3,74236,1
1250,08_3,08,3,75714,1
1251,08_3,08,3,76515,1
1252,09_1,09,1,-26,1
1253,09_1,09,1,253,1
1254,09_1,09,1,1635,1
1255,09_1,09,1,2548,1
1256,09_1,09,1,3353,1
1257,09_1,09,1,3476,1
1258,09_1,09,1,5037,1
1259,09_1,09,1,5494,1
1260,09_1,09,1,6949,1
1261,09_1,09,1,8828,1
1262,09_1,09,1,9838,1
1263,09_1,09,1,10269,1
1264,09_1,09,1,11329,1
1265,09_1,09,1,11850,1
1266,09_1,09,1,12560,1
1267,09_1,09,1,14121,1
1268,09_1,09,1,14539,1
1269,09_1,09,1,15167,1
1270,09_1,09,1,15496,1
1271,09_1,09,1,17537,1
1272,09_1,09,1,22999,1
1273,09_1,09,1,24178,1
1274,09_1,09,1,25050,1
1275,09_1,09,1,26362,1
1276,09_1,09,1,26894,1
1277,09_1,09,1,27325,1
1278,09_1,09,1,27797,1
1279,09_1,09,1,28460,1
1280,09_1,09,1,30733,1
1281,09_1,09,1,34764,1
1282,09_1,09,1,36052,1
1283,09_1,09,1,36965,1
1284,09_1,09,1,37395,1
1285,09_1,09,1,37753,1
1286,09_1,09,1,41752,1
1287,09_1,09,1,43871,1
1288,09_1,09,1,44984,1
1289,09_1,09,1,55342,1
1290,09_1,09,1,55843,1
1291,09_1,09,1,57868,1
1292,09_1,09,1,62912,1
1293,09_1,09,1,63536,1
1294,09_1,09,1,64383,1
1295,09_1,09,1,64732,1
1296,09_1,09,1,65608,1
1297,09_1,09,1,65879,1
1298,09_1,09,1,67541,1
1299,09_1,09,1,68927,1
1300,09_1,09,1,69421,1
1301,09_1,09,1,72655,1
1302,09_1,09,1,73000,1
1303,09_1,09,1,73404,1
1304,09_1,09,1,74423,1
1305,09_1,09,1,74727,1
1306,09_1,09,1,75133,1
1307,09_1,09,1,75185,1
1308,09_1,09,1,77928,1
1309,09_1,09,1,78238,1
1310,09_1,09,1,79576,1
1311,09_1,09,1,79836,1
1312,09_1,09,1,98200,1
1313,09_1,09,1,98324,1
1314,09_1,09,1,98552,1
1315,09_2,09,2,-153,1
1316,09_2,09,2,141,1
1317,09_2,09,2,229,1
1318,09_2,09,2,908,1
1319,09_2,09,2,2203,1
1320,09_2,09,2,3053,1
1321,09_2,09,2,3550,1
1322,09_2,09,2,3888,1
1323,09_2,09,2,4712,1
1324,09_2,09,2,5576,1
1325,09_2,09,2,5930,1
1326,09_2,09,2,6860,1
1327,09_2,09,2,7215,1
1328,09_2,09,2,7617,1
1329,09_2,09,2,7960,1
1330,09_2,09,2,8606,1
1331,09_2,09,2,9348,1
1332,09_2,09,2,9728,1
1333,09_2,09,2,10694,1
1334,09_2,09,2,10884,1
1335,09_2,09,2,12606,1
1336,09_2,09,2,12706,1
1337,09_2,09,2,13125,1
1338,09_2,09,2,13599,1
1339,09_2,09,2,14110,1
1340,09_2,09,2,14386,1
1341,09_2,09,2,14668,1
1342,09_2,09,2,15079,1
1343,09_2,09,2,15517,1
1344,09_2,09,2,15831,1
1345,09_2,09,2,16267,1
1346,09_2,09,2,17005,1
1347,09_2,09,2,18506,1
1348,09_2,09,2,19100,1
1349,09_2,09,2,19606,1
1350,09_2,09,2,20471,1
1351,09_2,09,2,20614,1
1352,09_2,09,2,21532,1
1353,09_2,09,2,21684,1
1354,09_2,09,2,21847,1
1355,09_2,09,2,22352,1
1356,09_2,09,2,23694,1
1357,09_2,09,2,25970,1
1358,09_2,09,2,26519,1
1359,09_2,09,2,28091,1
1360,09_2,09,2,28989,1
1361,09_2,09,2,29170,1
1362,09_2,09,2,30852,1
1363,09_2,09,2,31096,1
1364,09_2,09,2,32454,1
1365,09_2,09,2,32559,1
1366,09_2,09,2,32881,1
1367,09_2,09,2,33179,1
1368,09_2,09,2,33439,1
1369,09_2,09,2,35784,1
1370,09_2,09,2,37986,1
1371,09_2,09,2,39053,1
1372,09_2,09,2,39279,1
1373,09_2,09,2,41079,1
1374,09_2,09,2,41414,1
1375,09_2,09,2,42202,1
1376,09_2,09,2,42470,1
1377,09_2,09,2,42922,1
1378,09_2,09,2,44552,1
1379,09_2,09,2,45122,1
1380,09_2,09,2,45319,1
1381,09_2,09,2,46510,1
1382,09_2,09,2,47497,1
1383,09_2,09,2,47751,1
1384,09_2,09,2,48017,1
1385,09_2,09,2,48939,1
1386,09_2,09,2,49683,1
1387,09_2,09,2,49826,1
1388,09_2,09,2,50185,1
1389,09_2,09,2,50504,1
1390,09_2,09,2,50954,1
1391,09_2,09,2,51428,1
1392,09_2,09,2,51785,1
1393,09_2,09,2,52156,1
1394,09_2,09,2,54122,1
1395,09_2,09,2,54693,1
1396,09_2,09,2,55279,1
1397,09_2,09,2,55437,1
1398,09_2,09,2,55775,1
1399,09_2,09,2,55906,1
1400,09_2,09,2,56288,1
1401,09_2,09,2,56939,1
1402,09_2,09,2,57350,1
1403,09_2,09,2,58658,1
1404,09_2,09,2,58915,1
1405,09_2,09,2,60362,1
1406,09_2,09,2,61419,1
1407,09_2,09,2,61929,1
1408,09_2,09,2,62413,1
1409,09_2,09,2,63789,1
1410,09_2,09,2,64015,1
1411,09_2,09,2,64345,1
1412,09_2,09,2,64602,1
1413,09_2,09,2,64788,1
1414,09_2,09,2,65019,1
1415,09_2,09,2,65368,1
1416,09_2,09,2,65977,1
1417,09_2,09,2,67366,1
1418,09_2,09,2,67552,1
1419,09_2,09,2,67789,1
1420,09_2,09,2,68331,1
1421,09_2,09,2,70767,1
1422,09_2,09,2,73949,1
1423,09_2,09,2,74288,1
1424,09_2,09,2,79443,1
1425,09_2,09,2,79591,1
1426,09_2,09,2,82878,1
1427,09_2,09,2,82983,1
1428,09_2,09,2,83119,1
1429,09_3,09,3,-91,1
1430,09_3,09,3,197,1
1431,09_3,09,3,1189,1
1432,09_3,09,3,1827,1
1433,09_3,09,3,2074,1
1434,09_3,09,3,2704,1
1435,09_3,09,3,3003,1
1436,09_3,09,3,3675,1
1437,09_3,09,3,4064,1
1438,09_3,09,3,4298,1
1439,09_3,09,3,4597,1
1440,09_3,09,3,4876,1
1441,09_3,09,3,5950,1
1442,09_3,09,3,6206,1
1443,09_3,09,3,7639,1
1444,09_3,09,3,8795,1
1445,09_3,09,3,8935,1
1446,09_3,09,3,10619,1
1447,09_3,09,3,10916,1
1448,09_3,09,3,13118,1
1449,09_3,09,3,13403,1
1450,09_3,09,3,14791,1
1451,09_3,09,3,14959,1
1452,09_3,09,3,15760,1
1453,09_3,09,3,16283,1
1454,09_3,09,3,16456,1
1455,09_3,09,3,17899,1
1456,09_3,09,3,18045,1
1457,09_3,09,3,18435,1
1458,09_3,09,3,18680,1
1459,09_3,09,3,19752,1
1460,09_3,09,3,19891,1
1461,09_3,09,3,21993,1
1462,09_3,09,3,22116,1
1463,09_3,09,3,22428,1
1464,09_3,09,3,22615,1
1465,09_3,09,3,24496,1
1466,09_3,09,3,24637,1
1467,09_3,09,3,24916,1
1468,09_3,09,3,25239,1
1469,09_3,09,3,25675,1
1470,09_3,09,3,26167,1
1471,09_3,09,3,26479,1
1472,09_3,09,3,28001,1
1473,09_3,09,3,28124,1
1474,09_3,09,3,28239,1
1475,09_3,09,3,28524,1
1476,09_3,09,3,28751,1
1477,09_3,09,3,30449,1
1478,09_3,09,3,30691,1
1479,09_3,09,3,32050,1
1480,09_3,09,3,32254,1
1481,09_3,09,3,32922,1
1482,09_3,09,3,33110,1
1483,09_3,09,3,33394,1
1484,09_3,09,3,34585,1
1485,09_3,09,3,38141,1
1486,09_3,09,3,38386,1
1487,09_3,09,3,39420,1
1488,09_3,09,3,39577,1
1489,09_3,09,3,40363,1
1490,09_3,09,3,40494,1
1491,09_3,09,3,40636,1
1492,09_3,09,3,41133,1
1493,09_3,09,3,41306,1
1494,09_3,09,3,41928,1
1495,09_3,09,3,42097,1
1496,09_3,09,3,42358,1
1497,09_3,09,3,42639,1
1498,09_3,09,3,42841,1
1499,09_3,09,3,43020,1
1500,09_3,09,3,47559,1
1501,09_3,09,3,47665,1
1502,09_3,09,3,48460,1
1503,09_3,09,3,48603,1
1504,09_3,09,3,49604,1
1505,09_3,09,3,50661,1
1506,09_3,09,3,50896,1
1507,09_3,09,3,51668,1
1508,09_3,09,3,52072,1
1509,09_3,09,3,52335,1
1510,09_3,09,3,52596,1
1511,09_3,09,3,52872,1
1512,09_3,09,3,54080,1
1513,09_3,09,3,54162,1
1514,09_3,09,3,54901,1
1515,09_3,09,3,56239,1
1516,09_3,09,3,59350,1
1517,09_3,09,3,60229,1
1518,09_3,09,3,60552,1
1519,09_3,09,3,61534,1
1520,09_3,09,3,61983,1
1521,09_3,09,3,64498,1
1522,09_3,09,3,65253,1
1523,09_3,09,3,65768,1
1524,09_3,09,3,65935,1
1525,09_3,09,3,68155,1
1526,09_3,09,3,68340,1
1527,09_3,09,3,68896,1
1528,09_3,09,3,69454,1
1529,09_3,09,3,69767,1
1530,09_3,09,3,70060,1
1531,09_3,09,3,79673,1
1532,09_3,09,3,79866,1
1533,09_3,09,3,98482,1
1534,09_3,09,3,98607,1
1535,10_1,10,1,445,1
1536,10_1,10,1,2946,1
1537,10_1,10,1,3218,1
1538,10_1,10,1,3466,1
1539,10_1,10,1,3628,1
1540,10_1,10,1,4522,1
1541,10_1,10,1,4850,1
1542,10_1,10,1,5249,1
1543,10_1,10,1,5399,1
1544,10_1,10,1,5522,1
1545,10_1,10,1,5936,1
1546,10_1,10,1,6331,1
1547,10_1,10,1,6617,1
1548,10_1,10,1,7610,1
1549,10_1,10,1,7777,1
1550,10_1,10,1,7935,1
1551,10_1,10,1,8129,1
1552,10_1,10,1,8339,1
1553,10_1,10,1,8461,1
1554,10_1,10,1,9458,1
1555,10_1,10,1,9657,1
1556,10_1,10,1,9832,1
1557,10_1,10,1,10024,1
1558,10_1,10,1,10696,1
1559,10_1,10,1,11098,1
1560,10_1,10,1,11316,1
1561,10_1,10,1,11581,1
1562,10_1,10,1,12344,1
1563,10_1,10,1,12440,1
1564,10_1,10,1,12723,1
1565,10_1,10,1,12863,1
1566,10_1,10,1,13103,1
1567,10_1,10,1,13704,1
1568,10_1,10,1,13980,1
1569,10_1,10,1,14179,1
1570,10_1,10,1,14824,1
1571,10_1,10,1,15060,1
1572,10_1,10,1,15207,1
1573,10_1,10,1,15513,1
1574,10_1,10,1,15626,1
1575,10_1,10,1,16499,1
1576,10_1,10,1,16791,1
1577,10_1,10,1,17126,1
1578,10_1,10,1,17536,1
1579,10_1,10,1,17799,1
1580,10_1,10,1,17972,1
1581,10_1,10,1,18299,1
1582,10_1,10,1,18436,1
1583,10_1,10,1,18866,1
1584,10_1,10,1,19626,1
1585,10_1,10,1,19828,1
1586,10_1,10,1,19964,1
1587,10_1,10,1,20051,1
1588,10_1,10,1,20114,1
1589,10_1,10,1,20172,1
1590,10_1,10,1,20248,1
1591,10_1,10,1,20324,1
1592,10_1,10,1,20415,1
1593,10_1,10,1,20557,1
1594,10_1,10,1,20787,1
1595,10_1,10,1,20932,1
1596,10_1,10,1,21043,1
1597,10_1,10,1,21177,1
1598,10_1,10,1,21241,1
1599,10_1,10,1,21360,1
1600,10_1,10,1,21428,1
1601,10_1,10,1,21498,1
1602,10_1,10,1,21646,1
1603,10_1,10,1,22044,1
1604,10_1,10,1,22286,1
1605,10_1,10,1,22748,1
1606,10_1,10,1,22994,1
1607,10_1,10,1,23076,1
1608,10_1,10,1,23258,1
1609,10_1,10,1,23530,1
1610,10_1,10,1,23842,1
1611,10_1,10,1,24087,1
1612,10_1,10,1,24644,1
1613,10_1,10,1,24987,1
1614,10_1,10,1,25078,1
1615,10_1,10,1,25385,1
1616,10_1,10,1,26123,1
1617,10_1,10,1,26603,1
1618,10_1,10,1,26984,1
1619,10_1,10,1,27418,1
1620,10_1,10,1,27960,1
1621,10_1,10,1,28065,1
1622,10_1,10,1,28331,1
1623,10_1,10,1,28552,1
1624,10_1,10,1,28709,1
1625,10_1,10,1,28878,1
1626,10_1,10,1,29190,1
1627,10_1,10,1,29335,1
1628,10_1,10,1,29561,1
1629,10_1,10,1,29875,1
1630,10_1,10,1,30771,1
1631,10_1,10,1,31256,1
1632,10_1,10,1,31569,1
1633,10_1,10,1,31897,1
1634,10_1,10,1,35459,1
1635,10_1,10,1,35630,1
1636,10_1,10,1,35862,1
1637,10_1,10,1,36469,1
1638,10_1,10,1,36679,1
1639,10_1,10,1,37180,1
1640,10_1,10,1,37688,1
1641,10_1,10,1,37916,1
1642,10_1,10,1,38331,1
1643,10_1,10,1,39013,1
1644,10_1,10,1,39300,1
1645,10_1,10,1,40214,1
1646,10_1,10,1,40502,1
1647,10_1,10,1,40946,1
1648,10_1,10,1,41718,1
1649,10_1,10,1,42048,1
1650,10_1,10,1,42242,1
1651,10_1,10,1,42892,1
1652,10_1,10,1,43215,1
1653,10_1,10,1,43668,1
1654,10_1,10,1,44179,1
1655,10_1,10,1,44824,1
1656,10_1,10,1,45230,1
1657,10_1,10,1,47126,1
1658,10_1,10,1,47665,1
1659,10_1,10,1,47830,1
1660,10_1,10,1,48000,1
1661,10_1,10,1,48516,1
1662,10_1,10,1,48875,1
1663,10_1,10,1,49008,1
1664,10_1,10,1,49245,1
1665,10_1,10,1,49313,1
1666,10_1,10,1,49406,1
1667,10_1,10,1,49513,1
1668,10_1,10,1,49586,1
1669,10_1,10,1,49703,1
1670,10_1,10,1,49791,1
1671,10_1,10,1,49865,1
1672,10_1,10,1,49939,1
1673,10_1,10,1,50287,1
1674,10_1,10,1,50440,1
1675,10_1,10,1,50644,1
1676,10_1,10,1,50756,1
1677,10_1,10,1,50876,1
1678,10_1,10,1,51231,1
1679,10_1,10,1,51752,1
1680,10_1,10,1,51892,1
1681,10_1,10,1,52273,1
1682,10_1,10,1,52376,1
1683,10_1,10,1,52502,1
1684,10_1,10,1,52670,1
1685,10_1,10,1,52872,1
1686,10_1,10,1,52977,1
1687,10_1,10,1,53201,1
1688,10_1,10,1,53335,1
1689,10_1,10,1,53417,1
1690,10_1,10,1,53599,1
1691,10_1,10,1,53910,1
1692,10_1,10,1,54066,1
1693,10_1,10,1,54848,1
1694,10_1,10,1,55405,1
1695,10_1,10,1,55520,1
1696,10_1,10,1,55898,1
1697,10_1,10,1,56258,1
1698,10_1,10,1,56410,1
1699,10_1,10,1,56662,1
1700,10_1,10,1,57126,1
1701,10_1,10,1,57418,1
1702,10_1,10,1,57560,1
1703,10_1,10,1,57899,1
1704,10_1,10,1,57974,1
1705,10_1,10,1,58098,1
1706,10_1,10,1,58504,1
1707,10_1,10,1,58834,1
1708,10_1,10,1,59283,1
1709,10_1,10,1,59625,1
1710,10_1,10,1,59762,1
1711,10_1,10,1,60133,1
1712,10_1,10,1,60678,1
1713,10_1,10,1,60840,1
1714,10_1,10,1,61048,1
1715,10_1,10,1,61483,1
1716,10_1,10,1,61694,1
1717,10_1,10,1,61875,1
1718,10_1,10,1,62052,1
1719,10_1,10,1,62406,1
1720,10_1,10,1,62825,1
1721,10_1,10,1,63573,1
1722,10_1,10,1,63676,1
1723,10_1,10,1,63976,1
1724,10_1,10,1,64123,1
1725,10_1,10,1,64269,1
1726,10_1,10,1,64666,1
1727,10_1,10,1,66382,1
1728,10_1,10,1,66667,1
1729,10_1,10,1,67263,1
1730,10_1,10,1,67378,1
1731,10_1,10,1,68102,1
1732,10_1,10,1,68335,1
1733,10_1,10,1,68493,1
1734,10_1,10,1,68624,1
1735,10_1,10,1,68827,1
1736,10_1,10,1,69145,1
1737,10_1,10,1,69374,1
1738,10_1,10,1,69468,1
1739,10_1,10,1,69798,1
1740,10_1,10,1,69898,1
1741,10_1,10,1,70178,1
1742,10_1,10,1,70289,1
1743,10_1,10,1,70446,1
1744,10_1,10,1,70695,1
1745,10_1,10,1,71139,1
1746,10_1,10,1,71409,1
1747,10_1,10,1,71670,1
1748,10_1,10,1,71777,1
1749,10_1,10,1,72099,1
1750,10_1,10,1,72336,1
1751,10_1,10,1,72538,1
1752,10_1,10,1,72711,1
1753,10_1,10,1,72798,1
1754,10_1,10,1,72879,1
1755,10_2,10,2,782,1
1756,10_2,10,2,2553,1
1757,10_2,10,2,3006,1
1758,10_2,10,2,3442,1
1759,10_2,10,2,3662,1
1760,10_2,10,2,4747,1
1761,10_2,10,2,4997,1
1762,10_2,10,2,6342,1
1763,10_2,10,2,7196,1
1764,10_2,10,2,7537,1
1765,10_2,10,2,7774,1
1766,10_2,10,2,8038,1
1767,10_2,10,2,8389,1
1768,10_2,10,2,8886,1
1769,10_2,10,2,9367,1
1770,10_2,10,2,10186,1
1771,10_2,10,2,10278,1
1772,10_2,10,2,10344,1
1773,10_2,10,2,11377,1
1774,10_2,10,2,11549,1
1775,10_2,10,2,12562,1
1776,10_2,10,2,13088,1
1777,10_2,10,2,13215,1
1778,10_2,10,2,13507,1
1779,10_2,10,2,13878,1
1780,10_2,10,2,14441,1
1781,10_2,10,2,15095,1
1782,10_2,10,2,15601,1
1783,10_2,10,2,15704,1
1784,10_2,10,2,15962,1
1785,10_2,10,2,16102,1
1786,10_2,10,2,16786,1
1787,10_2,10,2,17339,1
1788,10_2,10,2,17459,1
1789,10_2,10,2,17892,1
1790,10_2,10,2,18693,1
1791,10_2,10,2,18828,1
1792,10_2,10,2,19422,1
1793,10_2,10,2,19781,1
1794,10_2,10,2,19950,1
1795,10_2,10,2,20124,1
1796,10_2,10,2,20403,1
1797,10_2,10,2,21411,1
1798,10_2,10,2,21576,1
1799,10_2,10,2,22032,1
1800,10_2,10,2,22298,1
1801,10_2,10,2,22453,1
1802,10_2,10,2,23668,1
1803,10_2,10,2,23816,1
1804,10_2,10,2,24055,1
1805,10_2,10,2,24287,1
1806,10_2,10,2,24468,1
1807,10_2,10,2,24815,1
1808,10_2,10,2,25740,1
