,Name,Session Number,Person Number,Start Frame
4066,18_1,18,1,11458
4067,18_1,18,1,11516
4068,18_1,18,1,11953
4069,18_1,18,1,13002
4070,18_1,18,1,13278
4071,18_1,18,1,13942
4072,18_1,18,1,14059
4073,18_1,18,1,14520
4074,18_1,18,1,14704
4075,18_1,18,1,14824
4076,18_1,18,1,15010
4077,18_1,18,1,15223
4078,18_1,18,1,15451
4079,18_1,18,1,15779
4080,18_1,18,1,16638
4081,18_1,18,1,16841
4082,18_1,18,1,17028
4083,18_1,18,1,17171
4084,18_1,18,1,18082
4085,18_1,18,1,18256
4086,18_1,18,1,18742
4087,18_1,18,1,19490
4088,18_1,18,1,19648
4089,18_1,18,1,19867
4090,18_1,18,1,20089
4091,18_1,18,1,20422
4092,18_1,18,1,20562
4093,18_1,18,1,20841
4094,18_1,18,1,20994
4095,18_1,18,1,21192
4096,18_1,18,1,22872
4097,18_1,18,1,23026
4098,18_1,18,1,23300
4099,18_1,18,1,23580
4100,18_1,18,1,23831
4101,18_1,18,1,23959
4102,18_1,18,1,24949
4103,18_1,18,1,25056
4104,18_1,18,1,25307
4105,18_1,18,1,27476
4106,18_1,18,1,28672
4107,18_1,18,1,28991
4108,18_1,18,1,29991
4109,18_1,18,1,30089
4110,18_1,18,1,30198
4111,18_1,18,1,30370
4112,18_1,18,1,30564
4113,18_1,18,1,30857
4114,18_1,18,1,31022
4115,18_1,18,1,31420
4116,18_1,18,1,31492
4117,18_1,18,1,31783
4118,18_1,18,1,32495
4119,18_1,18,1,32644
4120,18_1,18,1,33118
4121,18_1,18,1,33659
4122,18_1,18,1,34863
4123,18_1,18,1,35013
4124,18_1,18,1,35339
4125,18_1,18,1,36185
4126,18_1,18,1,36304
4127,18_1,18,1,36421
4128,18_1,18,1,36557
4129,18_1,18,1,36645
4130,18_1,18,1,36742
4131,18_1,18,1,38674
4132,18_1,18,1,38866
4133,18_1,18,1,39823
4134,18_1,18,1,39951
4135,18_1,18,1,40115
4136,18_1,18,1,40283
4137,18_1,18,1,40385
4138,18_1,18,1,41675
4139,18_1,18,1,42276
4140,18_1,18,1,42485
4141,18_1,18,1,42785
4142,18_1,18,1,42919
4143,18_1,18,1,43027
4144,18_1,18,1,43139
4145,18_1,18,1,45282
4146,18_1,18,1,45662
4147,18_1,18,1,46170
4148,18_1,18,1,46272
4149,18_1,18,1,46558
4150,18_1,18,1,46884
4151,18_1,18,1,49376
4152,18_1,18,1,49662
4153,18_1,18,1,50028
4154,18_1,18,1,50480
4155,18_1,18,1,50656
4156,18_1,18,1,51512
4157,18_1,18,1,51752
4158,18_1,18,1,52110
4159,18_1,18,1,53146
4160,18_1,18,1,53298
4161,18_1,18,1,53442
4162,18_1,18,1,53602
4163,18_1,18,1,53794
4164,18_1,18,1,53973
4165,18_1,18,1,55180
4166,18_1,18,1,55300
4167,18_1,18,1,55529
4168,18_1,18,1,55662
4169,18_1,18,1,55753
4170,18_1,18,1,65067
4171,18_1,18,1,65505
4172,18_1,18,1,65617
4173,18_1,18,1,65718
4174,18_1,18,1,73114
4175,18_1,18,1,73270
4176,18_1,18,1,73436
4177,18_1,18,1,73565
4178,18_1,18,1,73714
4179,18_2,18,2,604
4180,18_2,18,2,972
4181,18_2,18,2,1277
4182,18_2,18,2,2004
4183,18_2,18,2,2142
4184,18_2,18,2,3160
4185,18_2,18,2,3726
4186,18_2,18,2,6285
4187,18_2,18,2,6794
4188,18_2,18,2,7657
4189,18_2,18,2,9761
4190,18_2,18,2,11729
4191,18_2,18,2,11947
4192,18_2,18,2,13036
4193,18_2,18,2,13588
4194,18_2,18,2,14279
4195,18_2,18,2,14422
4196,18_2,18,2,17207
4197,18_2,18,2,21264
4198,18_2,18,2,23817
4199,18_2,18,2,24475
4200,18_2,18,2,30294
4201,18_2,18,2,30719
4202,18_2,18,2,32077
4203,18_2,18,2,32162
4204,18_2,18,2,33372
4205,18_2,18,2,40294
4206,18_2,18,2,40973
4207,18_2,18,2,41649
4208,18_2,18,2,42970
4209,18_2,18,2,43230
4210,18_2,18,2,45921
4211,18_2,18,2,46255
4212,18_2,18,2,48978
4213,18_2,18,2,53300
4214,18_2,18,2,57177
4215,18_2,18,2,57444
4216,18_2,18,2,57549
4217,18_2,18,2,57693
4218,18_2,18,2,58411
4219,18_2,18,2,70516
4220,18_2,18,2,73241
4221,18_2,18,2,78488
4222,18_2,18,2,78803
4223,18_2,18,2,78973
4224,18_2,18,2,79194
4225,18_2,18,2,79850
4226,18_2,18,2,80027
4227,18_2,18,2,80183
4228,18_2,18,2,80235
4229,18_2,18,2,80487
4230,18_2,18,2,80892
4231,18_2,18,2,81194
4232,18_2,18,2,81318
4233,18_2,18,2,81446
4234,18_2,18,2,82287
4235,18_3,18,3,959
4236,18_3,18,3,1423
4237,18_3,18,3,2545
4238,18_3,18,3,2908
4239,18_3,18,3,4293
4240,18_3,18,3,4841
4241,18_3,18,3,6795
4242,18_3,18,3,7074
4243,18_3,18,3,8411
4244,18_3,18,3,8917
4245,18_3,18,3,9846
4246,18_3,18,3,10016
4247,18_3,18,3,10460
4248,18_3,18,3,13874
4249,18_3,18,3,14097
4250,18_3,18,3,14993
4251,18_3,18,3,18091
4252,18_3,18,3,19314
4253,18_3,18,3,22677
4254,18_3,18,3,26011
4255,18_3,18,3,27261
4256,18_3,18,3,28705
4257,18_3,18,3,29789
4258,18_3,18,3,30364
4259,18_3,18,3,32433
4260,18_3,18,3,33315
4261,18_3,18,3,33370
4262,18_3,18,3,38843
4263,18_3,18,3,39690
4264,18_3,18,3,40015
4265,18_3,18,3,40396
4266,18_3,18,3,40524
4267,18_3,18,3,41210
4268,18_3,18,3,41329
4269,18_3,18,3,41657
4270,18_3,18,3,41939
4271,18_3,18,3,42289
4272,18_3,18,3,42806
4273,18_3,18,3,43018
4274,18_3,18,3,43241
4275,18_3,18,3,43608
4276,18_3,18,3,44070
4277,18_3,18,3,44666
4278,18_3,18,3,45029
4279,18_3,18,3,45422
4280,18_3,18,3,46049
4281,18_3,18,3,46693
4282,18_3,18,3,47184
4283,18_3,18,3,47874
4284,18_3,18,3,48688
4285,18_3,18,3,49052
4286,18_3,18,3,49918
4287,18_3,18,3,50558
4288,18_3,18,3,52471
4289,18_3,18,3,52732
4290,18_3,18,3,52892
4291,18_3,18,3,53461
4292,18_3,18,3,53959
4293,18_3,18,3,54655
4294,18_3,18,3,54742
4295,18_3,18,3,55128
4296,18_3,18,3,55446
4297,18_3,18,3,55957
4298,18_3,18,3,56579
4299,18_3,18,3,57426
4300,18_3,18,3,58456
4301,18_3,18,3,58767
4302,18_3,18,3,59372
4303,18_3,18,3,59458
4304,18_3,18,3,59546
4305,18_3,18,3,59816
4306,18_3,18,3,60163
4307,18_3,18,3,61137
4308,18_3,18,3,61341
4309,18_3,18,3,61825
4310,18_3,18,3,62694
4311,18_3,18,3,62760
4312,18_3,18,3,62921
4313,18_3,18,3,62971
4314,18_3,18,3,63153
4315,18_3,18,3,63285
4316,18_3,18,3,63502
4317,18_3,18,3,64547
4318,18_3,18,3,64815
4319,18_3,18,3,65258
4320,18_3,18,3,67110
4321,18_3,18,3,67274
4322,18_3,18,3,67358
4323,18_3,18,3,67714
4324,18_3,18,3,67800
4325,18_3,18,3,69158
4326,18_3,18,3,69906
4327,18_3,18,3,70176
4328,18_3,18,3,71489
4329,19_1,19,1,1622
4330,19_1,19,1,2865
4331,19_1,19,1,3291
4332,19_1,19,1,3537
4333,19_1,19,1,4201
4334,19_1,19,1,4370
4335,19_1,19,1,4528
4336,19_1,19,1,5184
4337,19_1,19,1,5736
4338,19_1,19,1,6330
4339,19_1,19,1,6949
4340,19_1,19,1,7348
4341,19_1,19,1,7517
4342,19_1,19,1,8100
4343,19_1,19,1,8537
4344,19_1,19,1,9200
4345,19_1,19,1,9756
4346,19_1,19,1,10013
4347,19_1,19,1,10539
4348,19_1,19,1,10869
4349,19_1,19,1,11216
4350,19_1,19,1,11717
4351,19_1,19,1,12626
4352,19_1,19,1,13034
4353,19_1,19,1,13704
4354,19_1,19,1,14379
4355,19_1,19,1,15293
4356,19_1,19,1,15702
4357,19_1,19,1,15988
4358,19_1,19,1,17039
4359,19_1,19,1,17537
4360,19_1,19,1,18204
4361,19_1,19,1,19449
4362,19_1,19,1,19814
4363,19_1,19,1,20203
4364,19_1,19,1,20773
4365,19_1,19,1,21049
4366,19_1,19,1,21445
4367,19_1,19,1,21799
4368,19_1,19,1,22162
4369,19_1,19,1,22664
4370,19_1,19,1,23447
4371,19_1,19,1,23784
4372,19_1,19,1,24164
4373,19_1,19,1,24593
4374,19_1,19,1,26384
4375,19_1,19,1,26838
4376,19_1,19,1,27380
4377,19_1,19,1,27474
4378,19_1,19,1,27809
4379,19_1,19,1,28550
4380,19_1,19,1,28722
4381,19_1,19,1,28797
4382,19_1,19,1,29513
4383,19_1,19,1,30040
4384,19_1,19,1,32629
4385,19_1,19,1,33786
4386,19_1,19,1,34254
4387,19_1,19,1,34812
4388,19_1,19,1,35477
4389,19_1,19,1,37761
4390,19_1,19,1,38819
4391,19_2,19,2,473
4392,19_2,19,2,770
4393,19_2,19,2,1404
4394,19_2,19,2,1774
4395,19_2,19,2,1983
4396,19_2,19,2,2635
4397,19_2,19,2,3825
4398,19_2,19,2,4117
4399,19_2,19,2,4582
4400,19_2,19,2,5293
4401,19_2,19,2,5660
4402,19_2,19,2,6238
4403,19_2,19,2,6337
4404,19_2,19,2,6434
4405,19_2,19,2,7328
4406,19_2,19,2,7734
4407,19_2,19,2,8169
4408,19_2,19,2,8489
4409,19_2,19,2,8723
4410,19_2,19,2,9030
4411,19_2,19,2,9186
4412,19_2,19,2,10304
4413,19_2,19,2,10657
4414,19_2,19,2,11006
4415,19_2,19,2,11322
4416,19_2,19,2,11647
4417,19_2,19,2,12881
4418,19_2,19,2,13215
4419,19_2,19,2,13469
4420,19_2,19,2,18899
4421,19_2,19,2,19036
4422,19_2,19,2,19401
4423,19_2,19,2,19533
4424,19_2,19,2,20932
4425,19_2,19,2,22542
4426,19_2,19,2,22833
4427,19_2,19,2,23300
4428,19_2,19,2,24287
4429,19_2,19,2,24435
4430,19_2,19,2,24505
4431,19_2,19,2,25006
4432,19_2,19,2,25573
4433,19_2,19,2,29224
4434,19_2,19,2,29616
4435,19_2,19,2,30667
4436,19_2,19,2,31186
4437,19_2,19,2,31292
4438,19_2,19,2,31493
4439,19_2,19,2,31627
4440,19_2,19,2,33123
4441,19_2,19,2,33449
4442,19_2,19,2,33694
4443,19_2,19,2,33817
4444,19_2,19,2,34003
4445,19_2,19,2,34294
4446,19_3,19,3,106
4447,19_3,19,3,665
4448,19_3,19,3,1062
4449,19_3,19,3,1505
4450,19_3,19,3,2049
4451,19_3,19,3,3532
4452,19_3,19,3,3889
4453,19_3,19,3,4235
4454,19_3,19,3,4730
4455,19_3,19,3,5033
4456,19_3,19,3,5752
4457,19_3,19,3,6036
4458,19_3,19,3,6598
4459,19_3,19,3,7266
4460,19_3,19,3,7818
4461,19_3,19,3,8453
4462,19_3,19,3,9003
4463,19_3,19,3,9308
4464,19_3,19,3,9741
4465,19_3,19,3,10079
4466,19_3,19,3,10506
4467,19_3,19,3,11193
4468,19_3,19,3,13569
4469,19_3,19,3,14069
4470,19_3,19,3,14198
4471,19_3,19,3,14394
4472,19_3,19,3,14931
4473,19_3,19,3,15425
4474,19_3,19,3,15776
4475,19_3,19,3,16264
4476,19_3,19,3,16733
4477,19_3,19,3,18015
4478,19_3,19,3,18489
4479,19_3,19,3,19799
4480,19_3,19,3,19973
4481,19_3,19,3,20346
4482,19_3,19,3,20820
4483,19_3,19,3,21335
4484,19_3,19,3,21703
4485,19_3,19,3,23226
4486,19_3,19,3,23705
4487,19_3,19,3,24050
4488,19_3,19,3,25349
4489,19_3,19,3,25851
4490,19_3,19,3,26245
4491,19_3,19,3,26437
4492,19_3,19,3,26989
4493,19_3,19,3,27340
4494,19_3,19,3,27507
4495,19_3,19,3,27672
4496,19_3,19,3,27755
4497,19_3,19,3,27905
4498,19_3,19,3,28067
4499,19_3,19,3,28267
4500,19_3,19,3,28505
4501,19_3,19,3,28741
4502,19_3,19,3,28871
4503,19_3,19,3,29135
4504,19_3,19,3,35266
4505,19_3,19,3,35513
4506,19_3,19,3,36054
4507,19_3,19,3,36506
4508,19_3,19,3,36894
4509,19_3,19,3,37210
4510,19_3,19,3,37648
4511,19_3,19,3,38157
4512,19_3,19,3,38595
4513,19_3,19,3,38813
4514,19_3,19,3,38962
4515,20_1,20,1,5912
4516,20_1,20,1,6564
4517,20_1,20,1,7129
4518,20_1,20,1,7723
4519,20_1,20,1,8993
4520,20_1,20,1,10253
4521,20_1,20,1,10946
4522,20_1,20,1,11973
4523,20_1,20,1,13726
4524,20_1,20,1,14175
4525,20_1,20,1,15245
4526,20_1,20,1,16148
4527,20_1,20,1,16555
4528,20_1,20,1,16834
4529,20_1,20,1,19796
4530,20_1,20,1,21124
4531,20_1,20,1,23657
4532,20_1,20,1,23736
4533,20_1,20,1,26056
4534,20_1,20,1,28329
4535,20_1,20,1,29786
4536,20_1,20,1,30914
4537,20_1,20,1,33291
4538,20_1,20,1,35131
4539,20_1,20,1,36030
4540,20_1,20,1,38607
4541,20_1,20,1,39863
4542,20_1,20,1,40685
4543,20_1,20,1,41971
4544,20_1,20,1,42957
4545,20_1,20,1,43659
4546,20_1,20,1,44531
4547,20_1,20,1,44990
4548,20_1,20,1,46205
4549,20_1,20,1,46243
4550,20_1,20,1,47862
4551,20_1,20,1,48153
4552,20_1,20,1,54112
4553,20_1,20,1,55390
4554,20_1,20,1,57228
4555,20_1,20,1,59612
4556,20_1,20,1,62591
4557,20_1,20,1,63635
4558,20_1,20,1,64191
4559,20_1,20,1,64419
4560,20_2,20,2,3364
4561,20_2,20,2,4497
4562,20_2,20,2,5171
4563,20_2,20,2,5711
4564,20_2,20,2,6764
4565,20_2,20,2,7093
4566,20_2,20,2,7900
4567,20_2,20,2,8531
4568,20_2,20,2,9249
4569,20_2,20,2,9612
4570,20_2,20,2,9819
4571,20_2,20,2,10036
4572,20_2,20,2,10595
4573,20_2,20,2,11109
4574,20_2,20,2,11660
4575,20_2,20,2,12029
4576,20_2,20,2,12492
4577,20_2,20,2,13140
4578,20_2,20,2,13353
4579,20_2,20,2,16676
4580,20_2,20,2,17289
4581,20_2,20,2,17594
4582,20_2,20,2,17839
4583,20_2,20,2,18047
4584,20_2,20,2,19641
4585,20_2,20,2,20249
4586,20_2,20,2,20580
4587,20_2,20,2,21841
4588,20_2,20,2,22118
4589,20_2,20,2,22374
4590,20_2,20,2,25235
4591,20_2,20,2,27921
4592,20_2,20,2,28563
4593,20_2,20,2,29184
4594,20_2,20,2,30086
4595,20_2,20,2,30838
4596,20_2,20,2,32662
4597,20_2,20,2,32765
4598,20_2,20,2,33015
4599,20_2,20,2,33372
4600,20_2,20,2,34545
4601,20_2,20,2,37310
4602,20_2,20,2,37680
4603,20_2,20,2,38511
4604,20_2,20,2,38968
4605,20_2,20,2,39279
4606,20_2,20,2,39576
4607,20_2,20,2,40947
4608,20_2,20,2,41255
4609,20_2,20,2,42276
4610,20_2,20,2,43050
4611,20_2,20,2,43551
4612,20_2,20,2,44672
4613,20_2,20,2,52797
4614,20_2,20,2,54580
4615,20_3,20,3,4412
4616,20_3,20,3,4810
4617,20_3,20,3,5166
4618,20_3,20,3,5824
4619,20_3,20,3,6676
4620,20_3,20,3,7216
4621,20_3,20,3,7667
4622,20_3,20,3,8784
4623,20_3,20,3,9338
4624,20_3,20,3,9694
4625,20_3,20,3,9995
4626,20_3,20,3,12164
4627,20_3,20,3,12704
4628,20_3,20,3,13483
4629,20_3,20,3,14046
4630,20_3,20,3,15082
4631,20_3,20,3,15836
4632,20_3,20,3,16094
4633,20_3,20,3,16796
4634,20_3,20,3,17151
4635,20_3,20,3,17496
4636,20_3,20,3,17960
4637,20_3,20,3,18364
4638,20_3,20,3,18570
4639,20_3,20,3,19151
4640,20_3,20,3,19861
4641,20_3,20,3,20402
4642,20_3,20,3,21014
4643,20_3,20,3,21518
4644,20_3,20,3,22575
4645,20_3,20,3,22862
4646,20_3,20,3,23046
4647,20_3,20,3,24092
4648,20_3,20,3,24795
4649,20_3,20,3,25368
4650,20_3,20,3,25731
4651,20_3,20,3,26159
4652,20_3,20,3,27058
4653,20_3,20,3,28784
4654,20_3,20,3,30807
4655,20_3,20,3,31047
4656,20_3,20,3,31781
4657,20_3,20,3,32175
4658,20_3,20,3,33643
4659,20_3,20,3,34184
4660,20_3,20,3,35108
4661,20_3,20,3,35725
4662,20_3,20,3,36741
4663,20_3,20,3,37426
4664,20_3,20,3,38264
4665,20_3,20,3,39039
4666,20_3,20,3,39852
4667,20_3,20,3,40533
4668,20_3,20,3,45415
4669,20_3,20,3,45989
4670,20_3,20,3,46425
4671,20_3,20,3,46826
4672,20_3,20,3,48169
4673,20_3,20,3,50187
4674,20_3,20,3,50610
4675,20_3,20,3,51108
4676,20_3,20,3,51926
4677,20_3,20,3,52719
4678,20_3,20,3,58060
4679,21_1,21,1,74
4680,21_1,21,1,163
4681,21_1,21,1,477
4682,21_1,21,1,800
4683,21_1,21,1,965
4684,21_1,21,1,1412
4685,21_1,21,1,1593
4686,21_1,21,1,1750
4687,21_1,21,1,2201
4688,21_1,21,1,2424
4689,21_1,21,1,2781
4690,21_1,21,1,3135
4691,21_1,21,1,3556
4692,21_1,21,1,3690
4693,21_1,21,1,4238
4694,21_1,21,1,4383
4695,21_1,21,1,4540
4696,21_1,21,1,4773
4697,21_1,21,1,5072
4698,21_1,21,1,5197
4699,21_1,21,1,5389
4700,21_1,21,1,5852
4701,21_1,21,1,6181
4702,21_1,21,1,6433
4703,21_1,21,1,6783
4704,21_1,21,1,6946
4705,21_1,21,1,7146
4706,21_1,21,1,7370
4707,21_1,21,1,7814
4708,21_1,21,1,8056
4709,21_1,21,1,8212
4710,21_1,21,1,8365
4711,21_1,21,1,8593
4712,21_1,21,1,9006
4713,21_1,21,1,9308
4714,21_1,21,1,9550
4715,21_1,21,1,9912
4716,21_1,21,1,10520
4717,21_1,21,1,11029
4718,21_1,21,1,11294
4719,21_1,21,1,11718
4720,21_1,21,1,12067
4721,21_1,21,1,12517
4722,21_1,21,1,12763
4723,21_1,21,1,13111
4724,21_1,21,1,13913
4725,21_1,21,1,14338
4726,21_1,21,1,14684
4727,21_1,21,1,15195
4728,21_1,21,1,16679
4729,21_1,21,1,16991
4730,21_1,21,1,18107
4731,21_1,21,1,18286
4732,21_1,21,1,18452
4733,21_1,21,1,18638
4734,21_1,21,1,20389
4735,21_1,21,1,21567
4736,21_1,21,1,23519
4737,21_1,21,1,24384
4738,21_1,21,1,25294
4739,21_1,21,1,27389
4740,21_1,21,1,29412
4741,21_1,21,1,30415
4742,21_1,21,1,30636
4743,21_1,21,1,31782
4744,21_1,21,1,33462
4745,21_1,21,1,33710
4746,21_1,21,1,33902
4747,21_1,21,1,34325
4748,21_1,21,1,34520
4749,21_1,21,1,34626
4750,21_1,21,1,48661
4751,21_1,21,1,48858
4752,21_1,21,1,49046
4753,21_1,21,1,49283
4754,21_1,21,1,49448
4755,21_1,21,1,52321
4756,21_1,21,1,55257
4757,21_1,21,1,55986
4758,21_1,21,1,57369
4759,21_1,21,1,60665
4760,21_1,21,1,65263
4761,21_1,21,1,66293
4762,21_1,21,1,67155
4763,21_1,21,1,67328
4764,21_1,21,1,67962
4765,21_1,21,1,68730
4766,21_1,21,1,69528
4767,21_1,21,1,73144
4768,21_1,21,1,73394
4769,21_1,21,1,73531
4770,21_1,21,1,75681
4771,21_1,21,1,76475
4772,21_1,21,1,76867
4773,21_1,21,1,77104
4774,21_1,21,1,77329
4775,21_1,21,1,77571
4776,21_2,21,2,311
4777,21_2,21,2,522
4778,21_2,21,2,601
4779,21_2,21,2,872
4780,21_2,21,2,1192
4781,21_2,21,2,1575
4782,21_2,21,2,1872
4783,21_2,21,2,2580
4784,21_2,21,2,3087
4785,21_2,21,2,3640
4786,21_2,21,2,3758
4787,21_2,21,2,3982
4788,21_2,21,2,4129
4789,21_2,21,2,4648
4790,21_2,21,2,4962
4791,21_2,21,2,5354
4792,21_2,21,2,5565
4793,21_2,21,2,6029
4794,21_2,21,2,7336
4795,21_2,21,2,7988
4796,21_2,21,2,8211
4797,21_2,21,2,8599
4798,21_2,21,2,9217
4799,21_2,21,2,9853
4800,21_2,21,2,10314
4801,21_2,21,2,10643
4802,21_2,21,2,11368
4803,21_2,21,2,11911
4804,21_2,21,2,12156
4805,21_2,21,2,12650
4806,21_2,21,2,13047
4807,21_2,21,2,13743
4808,21_2,21,2,14709
4809,21_2,21,2,15192
4810,21_2,21,2,15522
4811,21_2,21,2,15875
4812,21_2,21,2,16395
4813,21_2,21,2,16492
4814,21_2,21,2,16772
4815,21_2,21,2,17289
4816,21_2,21,2,17473
4817,21_2,21,2,17780
4818,21_2,21,2,18378
4819,21_2,21,2,18473
4820,21_2,21,2,18665
4821,21_2,21,2,18819
4822,21_2,21,2,19806
4823,21_2,21,2,19980
4824,21_2,21,2,20661
4825,21_2,21,2,20885
4826,21_2,21,2,21689
4827,21_2,21,2,22112
4828,21_2,21,2,22769
4829,21_2,21,2,23061
4830,21_2,21,2,24019
4831,21_2,21,2,24314
4832,21_2,21,2,24563
4833,21_2,21,2,25688
4834,21_2,21,2,26049
4835,21_2,21,2,26638
4836,21_2,21,2,27410
4837,21_2,21,2,27609
4838,21_2,21,2,27870
4839,21_2,21,2,28746
4840,21_2,21,2,28841
4841,21_2,21,2,29049
4842,21_2,21,2,29282
4843,21_2,21,2,29973
4844,21_2,21,2,30201
4845,21_2,21,2,30486
4846,21_2,21,2,30785
4847,21_2,21,2,34879
4848,21_2,21,2,39234
4849,21_2,21,2,39711
4850,21_2,21,2,40115
4851,21_2,21,2,40476
4852,21_2,21,2,40807
4853,21_2,21,2,41111
4854,21_2,21,2,41355
4855,21_2,21,2,42162
4856,21_2,21,2,43031
4857,21_2,21,2,43389
4858,21_2,21,2,44406
4859,21_2,21,2,44487
4860,21_2,21,2,45351
4861,21_2,21,2,45811
4862,21_2,21,2,46047
4863,21_2,21,2,48491
4864,21_2,21,2,48752
4865,21_2,21,2,49048
4866,21_2,21,2,49524
4867,21_2,21,2,49827
4868,21_2,21,2,49864
4869,21_2,21,2,50093
4870,21_2,21,2,50310
4871,21_2,21,2,50833
4872,21_3,21,3,-2
4873,21_3,21,3,410
4874,21_3,21,3,704
4875,21_3,21,3,965
4876,21_3,21,3,1284
4877,21_3,21,3,1512
4878,21_3,21,3,1969
4879,21_3,21,3,2456
4880,21_3,21,3,3255
4881,21_3,21,3,3507
4882,21_3,21,3,3981
4883,21_3,21,3,4265
4884,21_3,21,3,4591
4885,21_3,21,3,4917
4886,21_3,21,3,5512
4887,21_3,21,3,5659
4888,21_3,21,3,5875
4889,21_3,21,3,6218
4890,21_3,21,3,6592
4891,21_3,21,3,7254
4892,21_3,21,3,7477
4893,21_3,21,3,7772
4894,21_3,21,3,8934
4895,21_3,21,3,9465
4896,21_3,21,3,9648
4897,21_3,21,3,9859
4898,21_3,21,3,10651
4899,21_3,21,3,11069
4900,21_3,21,3,12820
4901,21_3,21,3,12942
4902,21_3,21,3,13085
4903,21_3,21,3,13771
4904,21_3,21,3,14128
4905,21_3,21,3,14478
4906,21_3,21,3,14680
4907,21_3,21,3,15278
4908,21_3,21,3,15999
4909,21_3,21,3,16388
4910,21_3,21,3,18368
4911,21_3,21,3,18797
4912,21_3,21,3,18988
4913,21_3,21,3,19296
4914,21_3,21,3,20258
4915,21_3,21,3,20492
4916,21_3,21,3,21505
4917,21_3,21,3,21834
4918,21_3,21,3,22030
4919,21_3,21,3,23091
4920,21_3,21,3,23502
4921,21_3,21,3,23677
4922,21_3,21,3,23901
4923,21_3,21,3,24348
4924,21_3,21,3,24752
4925,21_3,21,3,25970
4926,21_3,21,3,26188
4927,21_3,21,3,26693
4928,21_3,21,3,27360
4929,21_3,21,3,27629
4930,21_3,21,3,29762
4931,21_3,21,3,30111
4932,21_3,21,3,30473
4933,21_3,21,3,31143
4934,21_3,21,3,48555
4935,21_3,21,3,48914
4936,21_3,21,3,49325
4937,21_3,21,3,49551
4938,21_3,21,3,49749
4939,22_1,22,1,-163
4940,22_1,22,1,52
4941,22_1,22,1,673
4942,22_1,22,1,792
4943,22_1,22,1,1073
4944,22_1,22,1,1556
4945,22_1,22,1,1925
4946,22_1,22,1,2158
4947,22_1,22,1,2580
4948,22_1,22,1,2860
4949,22_1,22,1,3023
4950,22_1,22,1,4066
4951,22_1,22,1,4099
4952,22_1,22,1,5175
4953,22_1,22,1,5691
4954,22_1,22,1,6195
4955,22_1,22,1,6830
4956,22_1,22,1,7300
4957,22_1,22,1,7933
4958,22_1,22,1,8764
4959,22_1,22,1,8956
4960,22_1,22,1,10133
4961,22_1,22,1,10682
4962,22_1,22,1,11006
4963,22_1,22,1,11421
4964,22_1,22,1,11549
4965,22_1,22,1,12357
4966,22_1,22,1,13310
4967,22_1,22,1,14308
4968,22_1,22,1,15432
4969,22_1,22,1,16580
4970,22_1,22,1,16754
4971,22_1,22,1,16907
4972,22_1,22,1,17086
4973,22_1,22,1,17922
4974,22_1,22,1,18338
4975,22_1,22,1,18987
4976,22_1,22,1,22007
4977,22_1,22,1,22696
4978,22_1,22,1,23944
4979,22_1,22,1,24325
4980,22_1,22,1,24476
4981,22_1,22,1,24642
4982,22_1,22,1,26144
4983,22_1,22,1,26336
4984,22_1,22,1,26452
4985,22_1,22,1,26558
4986,22_1,22,1,27003
4987,22_1,22,1,27946
4988,22_1,22,1,29401
4989,22_1,22,1,30818
4990,22_1,22,1,31800
4991,22_1,22,1,33724
4992,22_1,22,1,34996
4993,22_1,22,1,35085
4994,22_1,22,1,39094
4995,22_1,22,1,39398
4996,22_1,22,1,39538
4997,22_1,22,1,40854
4998,22_1,22,1,42012
4999,22_1,22,1,43633
5000,22_1,22,1,43809
5001,22_1,22,1,45483
5002,22_1,22,1,45726
5003,22_1,22,1,45847
5004,22_1,22,1,46612
5005,22_1,22,1,46942
5006,22_1,22,1,48388
5007,22_1,22,1,49009
5008,22_1,22,1,50625
5009,22_1,22,1,51060
5010,22_1,22,1,52169
5011,22_1,22,1,54162
5012,22_1,22,1,59750
5013,22_1,22,1,62062
5014,22_1,22,1,64303
5015,22_1,22,1,65731
5016,22_1,22,1,68124
5017,22_1,22,1,70367
5018,22_1,22,1,70820
5019,22_1,22,1,71461
5020,22_1,22,1,72412
5021,22_1,22,1,73027
5022,22_2,22,2,313
5023,22_2,22,2,1428
5024,22_2,22,2,2183
5025,22_2,22,2,3731
5026,22_2,22,2,4476
5027,22_2,22,2,4544
5028,22_2,22,2,4679
5029,22_2,22,2,5314
5030,22_2,22,2,6083
5031,22_2,22,2,6666
5032,22_2,22,2,7610
5033,22_2,22,2,7787
5034,22_2,22,2,8271
5035,22_2,22,2,9613
5036,22_2,22,2,10891
5037,22_2,22,2,13346
5038,22_2,22,2,14270
5039,22_2,22,2,14366
5040,22_2,22,2,14710
5041,22_2,22,2,15499
5042,22_2,22,2,15672
5043,22_2,22,2,16995
5044,22_2,22,2,18183
5045,22_2,22,2,18753
5046,22_2,22,2,24370
5047,22_2,22,2,25677
5048,22_2,22,2,29106
5049,22_2,22,2,29415
5050,22_2,22,2,30353
5051,22_2,22,2,30850
5052,22_2,22,2,31273
5053,22_2,22,2,31731
5054,22_2,22,2,31813
5055,22_2,22,2,40724
5056,22_2,22,2,41669
5057,22_2,22,2,43386
5058,22_2,22,2,43665
5059,22_2,22,2,43862
5060,22_2,22,2,44678
5061,22_3,22,3,258
5062,22_3,22,3,1501
5063,22_3,22,3,2153
5064,22_3,22,3,2945
5065,22_3,22,3,4307
